CONTIG	START	END	GC_CONTENT
14	38750001	39000000	0.365824
14	39000001	39250000	0.378952
14	39250001	39500000	0.388804
14	39500001	39750000	0.404476
14	39750001	40000000	0.381060
14	40000001	40250000	0.375808
14	40250001	40500000	0.369808
14	40500001	40750000	0.353096
14	40750001	41000000	0.349652
14	41000001	41250000	0.343240
14	41250001	41500000	0.340884
14	41500001	41750000	0.347232
14	41750001	42000000	0.349824
14	42000001	42250000	0.352128
14	42250001	42500000	0.337388
14	42500001	42750000	0.351940
14	42750001	43000000	0.346640
14	43000001	43250000	0.338056
14	43250001	43500000	0.349568
14	43500001	43750000	0.336144
14	43750001	44000000	0.341844
14	44000001	44250000	0.354520
14	44250001	44500000	0.348524
14	44500001	44750000	0.348392
14	44750001	45000000	0.367348
14	45000001	45250000	0.381056
14	45250001	45500000	0.381536
14	45500001	45750000	0.383364
14	45750001	46000000	0.381272
14	46000001	46250000	0.365552
14	46250001	46500000	0.368928
14	46500001	46750000	0.343964
14	46750001	47000000	0.344008
14	47000001	47250000	0.353820
14	47250001	47500000	0.334240
14	47500001	47750000	0.352244
14	47750001	48000000	0.354396
14	48000001	48250000	0.366512
14	48250001	48500000	0.351840
14	48500001	48750000	0.354880
14	48750001	49000000	0.351236
14	49000001	49250000	0.357332
14	49250001	49500000	0.355508
14	49500001	49750000	0.385440
14	49750001	50000000	0.400200
14	50000001	50250000	0.420308
14	50250001	50500000	0.430752
14	50500001	50750000	0.411996
14	50750001	51000000	0.394384
14	51000001	51250000	0.390800
14	51250001	51500000	0.425828
14	51500001	51750000	0.390064
14	51750001	52000000	0.410348
14	52000001	52250000	0.401576
14	52250001	52500000	0.405408
14	52500001	52750000	0.410564
14	52750001	53000000	0.385848
14	53000001	53250000	0.380468
14	53250001	53500000	0.406708
14	53500001	53750000	0.394056
14	53750001	54000000	0.394184
14	54000001	54250000	0.380552
14	54250001	54500000	0.396632
14	54500001	54750000	0.397400
14	54750001	55000000	0.413652
14	55000001	55250000	0.426436
14	55250001	55500000	0.415676
14	55500001	55750000	0.416072
14	55750001	56000000	0.415288
14	56000001	56250000	0.393952
14	56250001	56500000	0.412448
14	56500001	56750000	0.399504
14	56750001	57000000	0.402984
14	57000001	57250000	0.406780
14	57250001	57500000	0.402320
14	57500001	57750000	0.384144
14	57750001	58000000	0.389920
14	58000001	58250000	0.392772
14	58250001	58500000	0.397920
14	58500001	58750000	0.403816
14	58750001	59000000	0.382172
14	59000001	59250000	0.412364
14	59250001	59500000	0.394072
14	59500001	59750000	0.396484
14	59750001	60000000	0.395224
14	60000001	60250000	0.395224
14	60250001	60500000	0.374532
14	60500001	60750000	0.381436
14	60750001	61000000	0.378340
14	61000001	61250000	0.402632
14	61250001	61500000	0.365164
14	61500001	61750000	0.419252
14	61750001	62000000	0.425232
14	62000001	62250000	0.407040
14	62250001	62500000	0.394420
14	62500001	62750000	0.387292
14	62750001	63000000	0.372108
14	63000001	63250000	0.370948
14	63250001	63500000	0.361948
14	63500001	63750000	0.391932
14	63750001	64000000	0.402808
14	64000001	64250000	0.422492
14	64250001	64500000	0.405848
14	64500001	64750000	0.414796
14	64750001	65000000	0.422068
14	65000001	65250000	0.469884
14	65250001	65500000	0.453720
14	65500001	65750000	0.449136
14	65750001	66000000	0.410324
14	66000001	66250000	0.375804
14	66250001	66500000	0.433412
14	66500001	66750000	0.416400
14	66750001	67000000	0.385608
14	67000001	67250000	0.366224
14	67250001	67500000	0.353568
14	67500001	67750000	0.384928
14	67750001	68000000	0.439560
14	68000001	68250000	0.440324
14	68250001	68500000	0.384968
14	68500001	68750000	0.380428
14	68750001	69000000	0.420216
14	69000001	69250000	0.471448
14	69250001	69500000	0.482468
14	69500001	69750000	0.423780
14	69750001	70000000	0.453268
14	70000001	70250000	0.453880
14	70250001	70500000	0.450424
14	70500001	70750000	0.423908
14	70750001	71000000	0.403592
14	71000001	71250000	0.425312
14	71250001	71500000	0.400384
14	71500001	71750000	0.422952
14	71750001	72000000	0.398504
14	72000001	72250000	0.403456
14	72250001	72500000	0.407016
14	72500001	72750000	0.409540
14	72750001	73000000	0.423608
14	73000001	73250000	0.463352
14	73250001	73500000	0.464288
14	73500001	73750000	0.448804
14	73750001	74000000	0.419228
14	74000001	74250000	0.465904
14	74250001	74500000	0.440016
14	74500001	74750000	0.442616
14	74750001	75000000	0.480100
14	75000001	75250000	0.461728
14	75250001	75500000	0.452472
14	75500001	75750000	0.441460
14	75750001	76000000	0.456672
14	76000001	76250000	0.424436
14	76250001	76500000	0.412760
14	76500001	76750000	0.439668
14	76750001	77000000	0.478960
14	77000001	77250000	0.461744
14	77250001	77500000	0.495740
14	77500001	77750000	0.492300
14	77750001	78000000	0.444268
14	78000001	78250000	0.423912
14	78250001	78500000	0.463588
14	78500001	78750000	0.442172
14	78750001	79000000	0.408800
14	79000001	79250000	0.403948
14	79250001	79500000	0.380276
14	79500001	79750000	0.383272
14	79750001	80000000	0.382888
14	80000001	80250000	0.386916
14	80250001	80500000	0.377920
14	80500001	80750000	0.371992
14	80750001	81000000	0.381284
14	81000001	81250000	0.361228
14	81250001	81500000	0.376668
14	81500001	81750000	0.395204
14	81750001	82000000	0.409584
14	82000001	82250000	0.401912
14	82250001	82500000	0.387416
14	82500001	82750000	0.365084
14	82750001	83000000	0.358596
14	83000001	83250000	0.353084
14	83250001	83500000	0.358140
14	83500001	83750000	0.356280
14	83750001	84000000	0.343840
14	84000001	84250000	0.345924
14	84250001	84500000	0.362144
14	84500001	84750000	0.358552
14	84750001	85000000	0.360232
14	85000001	85250000	0.358072
14	85250001	85500000	0.360500
14	85500001	85750000	0.366016
14	85750001	86000000	0.381376
14	86000001	86250000	0.379916
14	86250001	86500000	0.366648
14	86500001	86750000	0.358088
14	86750001	87000000	0.356228
14	87000001	87250000	0.359428
14	87250001	87500000	0.365492
14	87500001	87750000	0.374128
14	87750001	88000000	0.375504
14	88000001	88250000	0.400204
14	88250001	88500000	0.394204
14	88500001	88750000	0.418336
14	88750001	89000000	0.400808
14	89000001	89250000	0.387204
14	89250001	89500000	0.408864
14	89500001	89750000	0.435092
14	89750001	90000000	0.454012
14	90000001	90250000	0.427680
14	90250001	90500000	0.408100
14	90500001	90750000	0.441736
14	90750001	91000000	0.459672
14	91000001	91250000	0.457988
14	91250001	91500000	0.415328
14	91500001	91750000	0.474036
14	91750001	92000000	0.468744
14	92000001	92250000	0.395844
14	92250001	92500000	0.412476
14	92500001	92750000	0.433936
14	92750001	93000000	0.481280
14	93000001	93250000	0.480436
14	93250001	93500000	0.483640
14	93500001	93750000	0.477616
14	93750001	94000000	0.386104
14	94000001	94250000	0.439660
14	94250001	94500000	0.499728
14	94500001	94750000	0.411816
14	94750001	95000000	0.452304
14	95000001	95250000	0.479804
14	95250001	95500000	0.456632
14	95500001	95750000	0.439580
14	95750001	96000000	0.485872
14	96000001	96250000	0.455868
14	96250001	96500000	0.446652
14	96500001	96750000	0.475680
14	96750001	97000000	0.406244
14	97000001	97250000	0.450072
14	97250001	97500000	0.417592
14	97500001	97750000	0.431884
14	97750001	98000000	0.424716
14	98000001	98250000	0.411536
14	98250001	98500000	0.421640
14	98500001	98750000	0.414488
14	98750001	99000000	0.405572
14	99000001	99250000	0.410252
14	99250001	99500000	0.459920
14	99500001	99750000	0.482004
14	99750001	100000000	0.466620
14	100000001	100250000	0.532308
14	100250001	100500000	0.436772
14	100500001	100750000	0.489848
14	100750001	101000000	0.486992
14	101000001	101250000	0.545144
14	101250001	101500000	0.451416
14	101500001	101750000	0.480964
14	101750001	102000000	0.467220
14	102000001	102250000	0.473676
14	102250001	102500000	0.455164
14	102500001	102750000	0.471936
14	102750001	103000000	0.483964
14	103000001	103250000	0.478304
14	103250001	103500000	0.484676
14	103500001	103750000	0.512980
14	103750001	104000000	0.460236
14	104000001	104250000	0.502960
14	104250001	104500000	0.460732
14	104500001	104750000	0.556924
14	104750001	105000000	0.515312
14	105000001	105250000	0.570220
14	105250001	105500000	0.556856
14	105500001	105750000	0.574412
14	105750001	106000000	0.577728
14	106000001	106250000	0.571228
14	106250001	106500000	0.485412
14	106500001	106750000	0.405988
14	106750001	107000000	0.415096
14	107000001	107250000	0.411896
14	107250001	107349540	0.431057
15	20000001	20250000	0.399164
15	20250001	20500000	0.454776
15	20500001	20750000	0.431340
15	20750001	21000000	0.412568
15	21000001	21250000	0.402288
15	21250001	21500000	0.456400
15	21750001	22000000	0.398139
15	22000001	22250000	0.389211
15	22250001	22500000	0.388783
15	22500001	22750000	0.440515
15	22750001	23000000	0.464216
15	23000001	23250000	0.421096
15	23250001	23500000	0.444584
15	23500001	23750000	0.442895
15	23750001	24000000	0.404872
15	24000001	24250000	0.399292
15	24250001	24500000	0.387260
15	24500001	24750000	0.385816
15	24750001	25000000	0.395220
15	25000001	25250000	0.405840
15	25250001	25500000	0.464112
15	25500001	25750000	0.374512
15	25750001	26000000	0.442144
15	26000001	26250000	0.443176
15	26250001	26500000	0.421856
15	26500001	26750000	0.399128
15	26750001	27000000	0.413880
15	27000001	27250000	0.405980
15	27250001	27500000	0.421200
15	27500001	27750000	0.399545
15	27750001	28000000	0.415504
15	28000001	28250000	0.427412
15	28250001	28500000	0.451968
15	28500001	28750000	0.423248
15	28750001	29000000	0.437240
15	29000001	29250000	0.455315
15	29250001	29500000	0.474532
15	29500001	29750000	0.424256
15	29750001	30000000	0.441728
15	30000001	30250000	0.400764
15	30250001	30500000	0.441332
15	30500001	30750000	0.424560
15	30750001	31000000	0.419528
15	31000001	31250000	0.424000
15	31250001	31500000	0.436964
15	31500001	31750000	0.491052
15	31750001	32000000	0.439740
15	32000001	32250000	0.417512
15	32250001	32500000	0.418664
15	32500001	32750000	0.440816
15	32750001	33000000	0.414348
15	33000001	33250000	0.397016
15	33250001	33500000	0.400932
15	33500001	33750000	0.408876
15	33750001	34000000	0.412044
15	34000001	34250000	0.418596
15	34250001	34500000	0.405552
15	34500001	34750000	0.428292
15	34750001	35000000	0.409116
15	35000001	35250000	0.395156
15	35250001	35500000	0.399248
15	35500001	35750000	0.370956
15	35750001	36000000	0.362116
15	36000001	36250000	0.370240
15	36250001	36500000	0.362824
15	36500001	36750000	0.363452
15	36750001	37000000	0.374464
15	37000001	37250000	0.380008
15	37250001	37500000	0.380076
15	37500001	37750000	0.368176
15	37750001	38000000	0.362484
15	38000001	38250000	0.376700
15	38250001	38500000	0.391936
15	38500001	38750000	0.377024
15	38750001	39000000	0.412148
15	39000001	39250000	0.401512
15	39250001	39500000	0.386000
15	39500001	39750000	0.395260
15	39750001	40000000	0.403708
15	40000001	40250000	0.400808
15	40250001	40500000	0.439448
15	40500001	40750000	0.515640
15	40750001	41000000	0.449232
15	41000001	41250000	0.504068
15	41250001	41500000	0.438184
15	41500001	41750000	0.449324
15	41750001	42000000	0.469208
15	42000001	42250000	0.488604
15	42250001	42500000	0.473068
15	42500001	42750000	0.416172
15	42750001	43000000	0.428228
15	43000001	43250000	0.414152
15	43250001	43500000	0.405676
15	43500001	43750000	0.441532
15	43750001	44000000	0.456228
15	44000001	44250000	0.452184
15	44250001	44500000	0.396432
15	44500001	44750000	0.414296
15	44750001	45000000	0.413276
15	45000001	45250000	0.417500
15	45250001	45500000	0.470972
15	45500001	45750000	0.423600
15	45750001	46000000	0.430020
15	46000001	46250000	0.409500
15	46250001	46500000	0.377140
15	46500001	46750000	0.378540
15	46750001	47000000	0.363292
15	47000001	47250000	0.355720
15	47250001	47500000	0.361840
15	47500001	47750000	0.382864
15	47750001	48000000	0.388504
15	48000001	48250000	0.404080
15	48250001	48500000	0.387664
15	48500001	48750000	0.398712
15	48750001	49000000	0.387712
15	49000001	49250000	0.384404
15	49250001	49500000	0.384284
15	49500001	49750000	0.374380
15	49750001	50000000	0.364284
15	50000001	50250000	0.383096
15	50250001	50500000	0.389112
15	50500001	50750000	0.416768
15	50750001	51000000	0.395524
15	51000001	51250000	0.409712
15	51250001	51500000	0.417960
15	51500001	51750000	0.434588
15	51750001	52000000	0.378560
15	52000001	52250000	0.413472
15	52250001	52500000	0.441328
15	52500001	52750000	0.417484
15	52750001	53000000	0.391404
15	53000001	53250000	0.424280
15	53250001	53500000	0.390004
15	53500001	53750000	0.394232
15	53750001	54000000	0.368772
15	54000001	54250000	0.379756
15	54250001	54500000	0.364676
15	54500001	54750000	0.355388
15	54750001	55000000	0.364760
15	55000001	55250000	0.378460
15	55250001	55500000	0.390644
15	55500001	55750000	0.416448
15	55750001	56000000	0.396056
15	56000001	56250000	0.403652
15	56250001	56500000	0.389236
15	56500001	56750000	0.366892
15	56750001	57000000	0.369192
15	57000001	57250000	0.385996
15	57250001	57500000	0.369868
15	57500001	57750000	0.426688
15	57750001	58000000	0.431780
15	58000001	58250000	0.416108
15	58250001	58500000	0.389912
15	58500001	58750000	0.424304
15	58750001	59000000	0.411904
15	59000001	59250000	0.402776
15	59250001	59500000	0.413216
15	59500001	59750000	0.431040
15	59750001	60000000	0.415400
15	60000001	60250000	0.408948
15	60250001	60500000	0.403212
15	60500001	60750000	0.412600
15	60750001	61000000	0.400800
15	61000001	61250000	0.426512
15	61250001	61500000	0.416296
15	61500001	61750000	0.398252
15	61750001	62000000	0.402404
15	62000001	62250000	0.387572
15	62250001	62500000	0.387256
15	62500001	62750000	0.441796
15	62750001	63000000	0.426960
15	63000001	63250000	0.443408
15	63250001	63500000	0.441168
15	63500001	63750000	0.436760
15	63750001	64000000	0.410404
15	64000001	64250000	0.426640
15	64250001	64500000	0.453972
15	64500001	64750000	0.408196
15	64750001	65000000	0.431336
15	65000001	65250000	0.501796
15	65250001	65500000	0.454456
15	65500001	65750000	0.486864
15	65750001	66000000	0.414956
15	66000001	66250000	0.419168
15	66250001	66500000	0.491412
15	66500001	66750000	0.448840
15	66750001	67000000	0.472572
15	67000001	67250000	0.485456
15	67250001	67500000	0.468176
15	67500001	67750000	0.386724
15	67750001	68000000	0.394632
15	68000001	68250000	0.442552
15	68250001	68500000	0.406028
15	68500001	68750000	0.464412
15	68750001	69000000	0.474496
15	69000001	69250000	0.431680
15	69250001	69500000	0.435972
15	69500001	69750000	0.431020
15	69750001	70000000	0.465472
15	70000001	70250000	0.461588
15	70250001	70500000	0.490324
15	70500001	70750000	0.473612
15	70750001	71000000	0.442340
15	71000001	71250000	0.407320
15	71250001	71500000	0.404192
15	71500001	71750000	0.427856
15	71750001	72000000	0.414608
15	72000001	72250000	0.405060
15	72250001	72500000	0.417196
15	72500001	72750000	0.441680
15	72750001	73000000	0.422276
15	73000001	73250000	0.428800
15	73250001	73500000	0.393100
15	73500001	73750000	0.450244
15	73750001	74000000	0.413716
15	74000001	74250000	0.508720
15	74250001	74500000	0.494340
15	74500001	74750000	0.530488
15	74750001	75000000	0.465496
15	75000001	75250000	0.510404
15	75250001	75500000	0.485688
15	75500001	75750000	0.486080
15	75750001	76000000	0.489852
15	76000001	76250000	0.441332
15	76250001	76500000	0.444024
15	76500001	76750000	0.417088
15	76750001	77000000	0.370680
15	77000001	77250000	0.379056
15	77250001	77500000	0.447804
15	77500001	77750000	0.373652
15	77750001	78000000	0.513172
15	78000001	78250000	0.538204
15	78250001	78500000	0.483552
15	78500001	78750000	0.469040
15	78750001	79000000	0.439752
15	79000001	79250000	0.489904
15	79250001	79500000	0.474760
15	79500001	79750000	0.424316
15	79750001	80000000	0.412212
15	80000001	80250000	0.422184
15	80250001	80500000	0.427248
15	80500001	80750000	0.431708
15	80750001	81000000	0.447216
15	81000001	81250000	0.457620
15	81250001	81500000	0.431220
15	81500001	81750000	0.416804
15	81750001	82000000	0.382936
15	82000001	82250000	0.410268
15	82250001	82500000	0.422600
15	82500001	82750000	0.433168
15	82750001	83000000	0.498465
15	83000001	83250000	0.447880
15	83250001	83500000	0.442128
15	83500001	83750000	0.440748
15	83750001	84000000	0.412820
15	84000001	84250000	0.420464
15	84250001	84500000	0.404244
15	84500001	84750000	0.396028
15	84750001	85000000	0.447254
15	85000001	85250000	0.440307
15	85250001	85500000	0.471588
15	85500001	85750000	0.434532
15	85750001	86000000	0.440872
15	86000001	86250000	0.395604
15	86250001	86500000	0.461668
15	86500001	86750000	0.415820
15	86750001	87000000	0.397960
15	87000001	87250000	0.385604
15	87250001	87500000	0.392624
15	87500001	87750000	0.374868
15	87750001	88000000	0.378908
15	88000001	88250000	0.397660
15	88250001	88500000	0.421008
15	88500001	88750000	0.453548
15	88750001	89000000	0.465264
15	89000001	89250000	0.457080
15	89250001	89500000	0.480000
15	89500001	89750000	0.444248
15	89750001	90000000	0.477420
15	90000001	90250000	0.459044
15	90250001	90500000	0.475816
15	90500001	90750000	0.489968
15	90750001	91000000	0.449480
15	91000001	91250000	0.445564
15	91250001	91500000	0.479908
15	91500001	91750000	0.436980
15	91750001	92000000	0.404280
15	92000001	92250000	0.403448
15	92250001	92500000	0.430640
15	92500001	92750000	0.448596
15	92750001	93000000	0.436344
15	93000001	93250000	0.446940
15	93250001	93500000	0.428760
15	93500001	93750000	0.458668
15	93750001	94000000	0.441628
15	94000001	94250000	0.400860
15	94250001	94500000	0.392324
15	94500001	94750000	0.389476
15	94750001	95000000	0.382216
15	95000001	95250000	0.395304
15	95250001	95500000	0.388252
15	95500001	95750000	0.378584
15	95750001	96000000	0.381548
15	96000001	96250000	0.378124
15	96250001	96500000	0.378024
15	96500001	96750000	0.397456
15	96750001	97000000	0.428568
15	97000001	97250000	0.386804
15	97250001	97500000	0.394024
15	97500001	97750000	0.379284
15	97750001	98000000	0.373068
15	98000001	98250000	0.372728
15	98250001	98500000	0.393676
15	98500001	98750000	0.418768
15	98750001	99000000	0.439356
15	99000001	99250000	0.437904
15	99250001	99500000	0.442156
15	99500001	99750000	0.453652
15	99750001	100000000	0.414944
15	100000001	100250000	0.395664
15	100250001	100500000	0.412368
15	100500001	100750000	0.467604
15	100750001	101000000	0.441648
15	101000001	101250000	0.421508
15	101250001	101500000	0.459820
15	101500001	101750000	0.481420
15	101750001	102000000	0.471324
15	102000001	102250000	0.448568
15	102250001	102500000	0.404528
15	102500001	102531392	0.546419
16	1	250000	0.542311
16	250001	500000	0.543348
16	500001	750000	0.603552
16	750001	1000000	0.593716
16	1000001	1250000	0.624724
16	1250001	1500000	0.599184
16	1500001	1750000	0.545788
16	1750001	2000000	0.539296
16	2000001	2250000	0.612568
16	2250001	2500000	0.507328
16	2500001	2750000	0.548212
16	2750001	3000000	0.533824
16	3000001	3250000	0.559060
16	3250001	3500000	0.454096
16	3500001	3750000	0.501088
16	3750001	4000000	0.460980
16	4000001	4250000	0.476516
16	4250001	4500000	0.547388
16	4500001	4750000	0.528448
16	4750001	5000000	0.511192
16	5000001	5250000	0.493164
16	5250001	5500000	0.454980
16	5500001	5750000	0.449188
16	5750001	6000000	0.442232
16	6000001	6250000	0.420368
16	6250001	6500000	0.414348
16	6500001	6750000	0.409804
16	6750001	7000000	0.408668
16	7000001	7250000	0.410296
16	7250001	7500000	0.420304
16	7500001	7750000	0.416212
16	7750001	8000000	0.403980
16	8000001	8250000	0.408404
16	8250001	8500000	0.415540
16	8500001	8750000	0.452585
16	8750001	9000000	0.481836
16	9000001	9250000	0.467576
16	9250001	9500000	0.447504
16	9500001	9750000	0.419952
16	9750001	10000000	0.415060
16	10000001	10250000	0.424972
16	10250001	10500000	0.448000
16	10500001	10750000	0.448788
16	10750001	11000000	0.467436
16	11000001	11250000	0.480908
16	11250001	11500000	0.513164
16	11500001	11750000	0.495916
16	11750001	12000000	0.450568
16	12000001	12250000	0.468528
16	12250001	12500000	0.466780
16	12500001	12750000	0.474644
16	12750001	13000000	0.442848
16	13000001	13250000	0.430940
16	13250001	13500000	0.419760
16	13500001	13750000	0.417160
16	13750001	14000000	0.414560
16	14000001	14250000	0.411540
16	14250001	14500000	0.445992
16	14500001	14750000	0.430244
16	14750001	15000000	0.464608
16	15000001	15250000	0.490292
16	15250001	15500000	0.445316
16	15500001	15750000	0.453828
16	15750001	16000000	0.474084
16	16000001	16250000	0.481068
16	16250001	16500000	0.504108
16	16500001	16750000	0.444572
16	16750001	17000000	0.419068
16	17000001	17250000	0.424484
16	17250001	17500000	0.460860
16	17500001	17750000	0.440220
16	17750001	18000000	0.414372
16	18000001	18250000	0.422372
16	18250001	18500000	0.482772
16	18500001	18750000	0.443072
16	18750001	19000000	0.432908
16	19000001	19250000	0.458680
16	19250001	19500000	0.446572
16	19500001	19750000	0.443260
16	19750001	20000000	0.449048
16	20000001	20250000	0.429148
16	20250001	20500000	0.438056
16	20500001	20750000	0.417184
16	20750001	21000000	0.425320
16	21000001	21250000	0.434392
16	21250001	21500000	0.435792
16	21500001	21750000	0.460124
16	21750001	22000000	0.427988
16	22000001	22250000	0.449256
16	22250001	22500000	0.448048
16	22500001	22750000	0.438492
16	22750001	23000000	0.426388
16	23000001	23250000	0.435584
16	23250001	23500000	0.466836
16	23500001	23750000	0.464604
16	23750001	24000000	0.436444
16	24000001	24250000	0.440188
16	24250001	24500000	0.440368
16	24500001	24750000	0.433824
16	24750001	25000000	0.436372
16	25000001	25250000	0.455548
16	25250001	25500000	0.414204
16	25500001	25750000	0.415956
16	25750001	26000000	0.420040
16	26000001	26250000	0.410220
16	26250001	26500000	0.397636
16	26500001	26750000	0.426132
16	26750001	27000000	0.434056
16	27000001	27250000	0.472800
16	27250001	27500000	0.471576
16	27500001	27750000	0.473368
16	27750001	28000000	0.489812
16	28000001	28250000	0.466404
16	28250001	28500000	0.497132
16	28500001	28750000	0.494192
16	28750001	29000000	0.511772
16	29000001	29250000	0.495284
16	29250001	29500000	0.487968
16	29500001	29750000	0.465380
16	29750001	30000000	0.510752
16	30000001	30250000	0.524048
16	30250001	30500000	0.474196
16	30500001	30750000	0.505340
16	30750001	31000000	0.520260
16	31000001	31250000	0.525432
16	31250001	31500000	0.483704
16	31500001	31750000	0.423508
16	31750001	32000000	0.406740
16	32000001	32250000	0.411744
16	32250001	32500000	0.415788
16	32500001	32750000	0.395572
16	32750001	33000000	0.446812
16	33000001	33250000	0.406680
16	33250001	33500000	0.440880
16	33500001	33750000	0.419564
16	33750001	34000000	0.428852
16	34000001	34250000	0.405240
16	34250001	34500000	0.425100
16	34500001	34750000	0.403664
16	34750001	35000000	0.423048
16	35000001	35250000	0.376612
16	35250001	35500000	0.367643
16	46250001	46500000	0.365975
16	46500001	46750000	0.403124
16	46750001	47000000	0.458316
16	47000001	47250000	0.421904
16	47250001	47500000	0.373460
16	47500001	47750000	0.383788
16	47750001	48000000	0.413344
16	48000001	48250000	0.454528
16	48250001	48500000	0.424244
16	48500001	48750000	0.433272
16	48750001	49000000	0.430288
16	49000001	49250000	0.429776
16	49250001	49500000	0.449096
16	49500001	49750000	0.502364
16	49750001	50000000	0.499900
16	50000001	50250000	0.431760
16	50250001	50500000	0.469036
16	50500001	50750000	0.495604
16	50750001	51000000	0.433640
16	51000001	51250000	0.449880
16	51250001	51500000	0.423412
16	51500001	51750000	0.405316
16	51750001	52000000	0.396028
16	52000001	52250000	0.391624
16	52250001	52500000	0.385144
16	52500001	52750000	0.402216
16	52750001	53000000	0.402596
16	53000001	53250000	0.415672
16	53250001	53500000	0.386708
16	53500001	53750000	0.407600
16	53750001	54000000	0.391472
16	54000001	54250000	0.427664
16	54250001	54500000	0.459944
16	54500001	54750000	0.423520
16	54750001	55000000	0.419064
16	55000001	55250000	0.458628
16	55250001	55500000	0.428212
16	55500001	55750000	0.421472
16	55750001	56000000	0.447512
16	56000001	56250000	0.407640
16	56250001	56500000	0.464244
16	56500001	56750000	0.459876
16	56750001	57000000	0.459420
16	57000001	57250000	0.489248
16	57250001	57500000	0.471356
16	57500001	57750000	0.513580
16	57750001	58000000	0.506400
16	58000001	58250000	0.483168
16	58250001	58500000	0.440176
16	58500001	58750000	0.460368
16	58750001	59000000	0.409740
16	59000001	59250000	0.384060
16	59250001	59500000	0.376632
16	59500001	59750000	0.369124
16	59750001	60000000	0.364608
16	60000001	60250000	0.374508
16	60250001	60500000	0.375104
16	60500001	60750000	0.358448
16	60750001	61000000	0.357416
16	61000001	61250000	0.360212
16	61250001	61500000	0.359032
16	61500001	61750000	0.359816
16	61750001	62000000	0.365788
16	62000001	62250000	0.375256
16	62250001	62500000	0.364360
16	62500001	62750000	0.374852
16	62750001	63000000	0.360652
16	63000001	63250000	0.369608
16	63250001	63500000	0.355820
16	63500001	63750000	0.361476
16	63750001	64000000	0.362396
16	64000001	64250000	0.362880
16	64250001	64500000	0.371412
16	64500001	64750000	0.367412
16	64750001	65000000	0.378640
16	65000001	65250000	0.395180
16	65250001	65500000	0.395652
16	65500001	65750000	0.416332
16	65750001	66000000	0.433512
16	66000001	66250000	0.437040
16	66250001	66500000	0.483856
16	66500001	66750000	0.476552
16	66750001	67000000	0.472012
16	67000001	67250000	0.495256
16	67250001	67500000	0.504820
16	67500001	67750000	0.498328
16	67750001	68000000	0.520536
16	68000001	68250000	0.453660
16	68250001	68500000	0.497696
16	68500001	68750000	0.476812
16	68750001	69000000	0.447272
16	69000001	69250000	0.452216
16	69250001	69500000	0.437096
16	69500001	69750000	0.410548
16	69750001	70000000	0.468884
16	70000001	70250000	0.465884
16	70250001	70500000	0.478872
16	70500001	70750000	0.499448
16	70750001	71000000	0.465824
16	71000001	71250000	0.396212
16	71250001	71500000	0.442324
16	71500001	71750000	0.429424
16	71750001	72000000	0.435576
16	72000001	72250000	0.447752
16	72250001	72500000	0.378436
16	72500001	72750000	0.374660
16	72750001	73000000	0.440740
16	73000001	73250000	0.455280
16	73250001	73500000	0.431696
16	73500001	73750000	0.407884
16	73750001	74000000	0.408908
16	74000001	74250000	0.391268
16	74250001	74500000	0.462604
16	74500001	74750000	0.431580
16	74750001	75000000	0.452544
16	75000001	75250000	0.463316
16	75250001	75500000	0.467868
16	75500001	75750000	0.456340
16	75750001	76000000	0.387648
16	76000001	76250000	0.360776
16	76250001	76500000	0.367804
16	76500001	76750000	0.360680
16	76750001	77000000	0.370916
16	77000001	77250000	0.395480
16	77250001	77500000	0.403304
16	77500001	77750000	0.413060
16	77750001	78000000	0.436876
16	78000001	78250000	0.429168
16	78250001	78500000	0.417928
16	78500001	78750000	0.429956
16	78750001	79000000	0.425396
16	79000001	79250000	0.434664
16	79250001	79500000	0.439440
16	79500001	79750000	0.426384
16	79750001	80000000	0.411028
16	80000001	80250000	0.409864
16	80250001	80500000	0.413976
16	80500001	80750000	0.425680
16	80750001	81000000	0.409836
16	81000001	81250000	0.458708
16	81250001	81500000	0.459052
16	81500001	81750000	0.513040
16	81750001	82000000	0.470448
16	82000001	82250000	0.413928
16	82250001	82500000	0.416552
16	82500001	82750000	0.431520
16	82750001	83000000	0.411152
16	83000001	83250000	0.416860
16	83250001	83500000	0.415832
16	83500001	83750000	0.436512
16	83750001	84000000	0.466956
16	84000001	84250000	0.497960
16	84250001	84500000	0.492600
16	84500001	84750000	0.488508
16	84750001	85000000	0.488400
16	85000001	85250000	0.521964
16	85250001	85500000	0.565860
16	85500001	85750000	0.560456
16	85750001	86000000	0.502344
16	86000001	86250000	0.483764
16	86250001	86500000	0.481368
16	86500001	86750000	0.496980
16	86750001	87000000	0.488964
16	87000001	87250000	0.481456
16	87250001	87500000	0.493952
16	87500001	87750000	0.533316
16	87750001	88000000	0.526908
16	88000001	88250000	0.518132
16	88250001	88500000	0.560550
16	88500001	88750000	0.584484
16	88750001	89000000	0.608948
16	89000001	89250000	0.577928
16	89250001	89500000	0.525856
16	89500001	89750000	0.535564
16	89750001	90000000	0.544904
16	90000001	90250000	0.497480
16	90250001	90354753	0.397917
17	1	250000	0.533500
17	250001	500000	0.475513
17	500001	750000	0.480996
17	750001	1000000	0.527352
17	1000001	1250000	0.528096
17	1250001	1500000	0.510752
17	1500001	1750000	0.517044
17	1750001	2000000	0.521880
17	2000001	2250000	0.449792
